"Id","LotFrontage","LotArea","BldgType","OverallQual","OverallCond","FullBath","HalfBath","TotRmsAbvGrd","YearBuilt","TotalBsmtSF","BedroomAbvGr","Heating","CentralAir","GrLivArea","PoolArea","YrSold","SalePrice","Age","BldgType_1Fam","BldgType_TwnhsE","Heating_GasA","Heating_GasW","CentralAir_Y"
9123,52,1869,"1Fam",4,5,2,0,6,1999,0,2,"GasA","Y",1368,0,2009,110729.101417231,24,1,0,1,0,1
9124,52,11184,"1Fam",6,5,2,1,5,1997,1112,2,"GasA","Y",1453,0,2008,162973.34088584,26,1,0,1,0,1
9125,60,7314,"1Fam",5,7,1,1,4,1968,1484,2,"GasA","N",1226,0,2009,168462.095896403,55,1,0,1,0,0
9126,60,70761,"1Fam",7,6,2,0,5,1950,861,2,"GasA","Y",2028,0,2006,249348.629844063,73,1,0,1,0,1
9127,58,4274,"Duplex",7,5,2,0,8,1965,1008,3,"GasA","Y",1047,0,2007,144775.448871515,58,0,0,1,0,1
9128,88,9945,"1Fam",6,5,2,0,7,2002,901,3,"GasA","Y",952,0,2006,141450.207884314,21,1,0,1,0,1
9129,87,13000,"1Fam",8,7,2,1,6,1974,672,3,"GasA","Y",1456,0,2007,197349.170758574,49,1,0,1,0,1
9130,69.3790508556864,14230,"1Fam",8,5,1,0,6,1940,1153,2,"GasA","Y",1441,0,2007,210298.731007663,83,1,0,1,0,1
9131,45,40094,"1Fam",7,5,2,1,8,1948,1053,3,"GasA","Y",1567,0,2008,215481.316008637,75,1,0,1,0,1
9132,91,14191,"1Fam",5,4,1,1,6,2005,1482,4,"GasA","Y",1525,0,2006,200171.739893899,18,1,0,1,0,1
9133,38,9430,"1Fam",6,3,2,0,10,1993,988,2,"GasA","Y",1721,0,2006,149466.07963285,30,1,0,1,0,1
9134,84,1680,"1Fam",8,5,2,0,4,2002,796,3,"GasA","Y",1062,0,2006,159704.406649724,21,1,0,1,0,1
9135,80,11782,"1Fam",10,5,2,0,7,1972,384,5,"GasA","Y",720,0,2008,230586.473438579,51,1,0,1,0,1
9136,43,10624,"1Fam",4,5,1,0,6,1960,864,3,"GasA","Y",827,0,2006,108211.848475584,63,1,0,1,0,1
9137,79,8520,"1Fam",8,5,2,0,8,2009,1340,3,"GasA","Y",1297,0,2007,234972.552713412,14,1,0,1,0,1
9138,107,12508,"1Fam",8,5,2,0,5,1910,689,4,"GasA","Y",1241,0,2009,165266.468825635,113,1,0,1,0,1
9139,72,10200,"1Fam",4,6,1,1,8,2005,858,4,"GasA","Y",864,0,2006,128240.75170726,18,1,0,1,0,1
9140,60,10708,"1Fam",6,6,2,0,5,1965,1726,3,"GasA","Y",2287,0,2008,181752.962331285,58,1,0,1,0,1
9141,50,4928,"1Fam",6,5,1,0,5,1926,978,3,"GasA","Y",1392,0,2010,120221.118593307,97,1,0,1,0,1
9142,60,11287,"1Fam",6,6,1,0,9,1920,907,3,"GasA","Y",694,0,2006,108917.531908969,103,1,0,1,0,1
9143,108,9158,"TwnhsE",7,7,1,0,6,1969,806,4,"GasA","Y",1652,0,2007,166771.760437079,54,0,1,1,0,1
9144,54,10634,"1Fam",6,5,2,1,5,1974,755,2,"GasA","Y",2452,0,2009,159383.279113115,49,1,0,1,0,1
9145,60,16466,"1Fam",5,5,2,1,6,1999,859,3,"GasA","Y",1498,0,2007,148117.494738996,24,1,0,1,0,1
9146,79,13650,"1Fam",7,6,2,1,6,1974,1196,0,"GasA","Y",480,0,2009,150037.41024689,49,1,0,1,0,1
9147,60,8800,"1Fam",7,5,1,1,4,1920,2136,2,"GasA","N",2640,0,2010,261223.199044,103,1,0,1,0,0
9148,69.3790508556864,5000,"1Fam",6,6,2,1,7,1900,793,4,"GasA","Y",1200,0,2006,99256.4288425414,123,1,0,1,0,1
9149,60,16770,"1Fam",5,5,1,0,5,1962,1437,3,"GasA","Y",1768,0,2009,181625.804241436,61,1,0,1,0,1
9150,84,9060,"1Fam",6,5,2,1,6,2006,1484,4,"GasA","Y",1196,0,2008,183727.414160523,17,1,0,1,0,1
9151,69.3790508556864,7200,"1Fam",9,6,1,0,7,1962,1952,3,"GasA","Y",1734,0,2007,290644.509817124,61,1,0,1,0,1
9152,40,12803,"1Fam",6,6,1,0,6,1977,901,2,"GasA","Y",3279,0,2006,204660.420647039,46,1,0,1,0,1
9153,70,7200,"Twnhs",6,5,1,1,8,2006,1584,5,"GasA","Y",1135,0,2010,191130.39933447,17,0,0,1,0,1
9154,36,4608,"1Fam",6,5,2,0,6,1923,1373,3,"GasA","Y",1509,0,2009,123608.433646457,100,1,0,1,0,1
9155,80,11250,"1Fam",5,5,2,0,4,1966,716,1,"GasA","Y",1922,0,2006,121570.196746049,57,1,0,1,0,1
9156,21,12474,"1Fam",5,5,2,1,8,2006,920,3,"GasA","Y",792,0,2007,157041.319527673,17,1,0,1,0,1
9157,82,10005,"1Fam",3,7,1,0,8,1979,1088,3,"GasA","Y",1674,0,2006,158142.882329364,44,1,0,1,0,1
9158,60,16770,"1Fam",6,5,1,0,9,1968,1728,2,"GasA","Y",2398,0,2008,202347.346712441,55,1,0,1,0,1
9159,72,10839,"1Fam",5,7,1,1,7,1999,1126,3,"GasA","Y",1710,0,2008,184783.791292117,24,1,0,1,0,1
9160,80,2001,"1Fam",7,6,2,2,8,1972,660,3,"GasA","Y",2087,0,2007,191355.643964675,51,1,0,1,0,1
9161,52,9245,"1Fam",6,5,1,1,6,1992,729,3,"GasA","Y",2417,0,2007,180273.039887808,31,1,0,1,0,1
9162,105,8963,"1Fam",6,5,1,0,9,1947,783,3,"GasA","N",1337,0,2009,115361.575201519,76,1,0,1,0,0
9163,75,10400,"TwnhsE",6,1,2,0,5,1954,1215,3,"GasA","Y",1590,0,2007,127407.882952046,69,0,1,1,0,1
9164,69.3790508556864,12640,"1Fam",6,6,1,0,5,1941,2444,2,"GasA","Y",1253,0,2006,211222.565611638,82,1,0,1,0,1
9165,75,6970,"1Fam",6,8,1,0,9,1946,1494,3,"GasA","Y",1419,0,2009,143202.254483375,77,1,0,1,0,1
9166,69.3790508556864,2280,"Twnhs",2,5,1,1,4,1910,793,3,"GasA","Y",2713,0,2008,118921.658351353,113,0,0,1,0,1
9167,86,9937,"1Fam",5,5,2,0,6,1959,747,3,"GasA","Y",1601,0,2010,125606.586274512,64,1,0,1,0,1
9168,71,10530,"1Fam",6,5,1,1,10,2007,2216,3,"GasA","Y",1053,0,2009,247753.675766104,16,1,0,1,0,1
9169,60,9144,"1Fam",5,5,1,1,4,1953,1358,3,"GasA","N",952,0,2009,140332.974668507,70,1,0,1,0,0
9170,69.3790508556864,10800,"1Fam",7,6,2,0,4,1959,864,3,"GasA","Y",1720,0,2006,193803.36077845,64,1,0,1,0,1
9171,50,164660,"1Fam",4,5,2,0,5,1962,1370,6,"GasA","Y",2296,0,2007,213914.496990543,61,1,0,1,0,1
9172,69.3790508556864,8400,"1Fam",5,5,2,1,6,1962,731,5,"GasA","Y",1855,0,2010,166018.009703062,61,1,0,1,0,1
9173,51,16226,"1Fam",5,7,1,1,7,1972,1264,2,"GasA","Y",2468,0,2007,201029.852740831,51,1,0,1,0,1
9174,73,4456,"TwnhsE",5,8,2,0,6,1964,861,4,"GasA","Y",2132,0,2009,172444.135971807,59,0,1,1,0,1
9175,55,8248,"1Fam",6,8,2,0,8,1993,1466,3,"GasA","Y",1494,0,2009,139456.922275548,30,1,0,1,0,1
9176,91,11040,"1Fam",6,5,1,0,7,1990,1440,3,"GasA","Y",2110,0,2007,208085.293563829,33,1,0,1,0,1
9177,49,8405,"1Fam",5,5,1,1,6,1906,1040,2,"GasA","Y",1306,0,2008,128138.107197383,117,1,0,1,0,1
9178,75,9400,"1Fam",6,7,1,1,10,1998,736,2,"GasA","Y",1940,0,2007,192937.487998272,25,1,0,1,0,1
9179,95,12376,"1Fam",7,5,2,0,10,1949,1498,2,"GasA","Y",2042,0,2007,227673.687902961,74,1,0,1,0,1
9180,69.3790508556864,6155,"Twnhs",9,5,1,0,5,1940,1092,3,"GasA","Y",1718,0,2006,199746.542658895,83,0,0,1,0,1
9181,69.3790508556864,5520,"1Fam",8,6,2,1,6,1960,1604,1,"GasA","N",2398,0,2007,283464.76519528,63,1,0,1,0,0
9182,59,9042,"1Fam",6,5,1,0,6,2008,1268,3,"GasA","Y",1728,0,2009,193020.416400267,15,1,0,1,0,1
9183,69.3790508556864,4058,"1Fam",6,5,2,1,6,1930,1722,3,"GasA","Y",1208,0,2008,157341.110677485,93,1,0,1,0,1
9184,82,24090,"1Fam",5,5,1,1,9,1908,0,4,"GasA","Y",1358,0,2006,133205.983799892,115,1,0,1,0,1
9185,50,9750,"1Fam",4,5,2,0,5,2005,728,3,"GasA","Y",2200,0,2009,146054.086130867,18,1,0,1,0,1
9186,24,11988,"Duplex",6,7,1,0,8,1945,912,3,"GasA","Y",841,0,2006,148336.287974323,78,0,0,1,0,1
9187,65,6768,"1Fam",6,7,2,1,7,1980,650,2,"GasA","Y",1924,0,2007,197291.385931554,43,1,0,1,0,1
9188,69.3790508556864,8640,"1Fam",4,6,1,1,6,2005,1256,3,"GasA","Y",1232,0,2007,143053.821368375,18,1,0,1,0,1
9189,55,7917,"1Fam",5,5,2,1,4,1958,788,3,"GasA","Y",1768,0,2008,173629.860466755,65,1,0,1,0,1
9190,69.3790508556864,8773,"1Fam",5,6,1,0,6,1916,1347,3,"GasA","N",1063,0,2006,74212.1255867419,107,1,0,1,0,0
9191,21,14442,"1Fam",7,3,2,0,5,1954,0,3,"GasA","Y",1148,0,2008,108916.057112166,69,1,0,1,0,1
9192,65,16321,"TwnhsE",8,5,2,0,5,1951,740,3,"GasA","Y",1920,0,2010,174484.349096663,72,0,1,1,0,1
9193,82,13500,"1Fam",7,6,2,0,6,1959,1262,2,"GasA","Y",1376,0,2008,182434.068659431,64,1,0,1,0,1
9194,66,11210,"1Fam",7,5,1,0,6,1964,1581,4,"GasA","Y",1689,0,2006,202427.219702853,59,1,0,1,0,1
9195,84,5105,"1Fam",5,5,1,0,6,1959,860,2,"GasA","Y",2198,0,2008,148188.721561317,64,1,0,1,0,1
9196,50,10240,"2fmCon",6,6,2,0,4,1924,975,2,"GasA","Y",2624,0,2008,161194.760720353,99,0,0,1,0,1
9197,69.3790508556864,7200,"1Fam",7,7,3,0,9,1956,1792,1,"GasA","Y",2192,0,2007,212050.005110653,67,1,0,1,0,1
9198,55,8125,"2fmCon",6,5,1,0,10,1915,1704,5,"GasA","Y",1509,0,2008,116081.485044806,108,0,0,1,0,1
9199,69.3790508556864,21384,"1Fam",5,7,2,0,6,1890,0,3,"GasA","Y",1053,0,2006,126000.290902971,133,1,0,1,0,1
9200,55,7577,"1Fam",6,6,2,1,7,1954,804,3,"GasA","Y",2392,0,2008,168146.336232157,69,1,0,1,0,1
9201,120,12342,"1Fam",5,5,1,1,6,2006,778,3,"GasA","Y",1919,0,2007,203510.849655526,17,1,0,1,0,1
9202,77,9375,"1Fam",5,5,2,0,7,1976,600,3,"GasA","Y",2704,0,2009,152311.770205516,47,1,0,1,0,1
9203,65,10667,"Twnhs",5,5,1,0,9,2006,2217,3,"GasA","Y",1501,0,2010,183643.904028018,17,0,0,1,0,1
9204,73,9600,"1Fam",6,4,2,0,7,2002,689,4,"GasA","Y",1430,0,2007,162301.344885466,21,1,0,1,0,1
9205,105,9600,"1Fam",5,5,1,0,9,2008,551,3,"GasA","Y",1442,0,2007,147047.183367524,15,1,0,1,0,1
9206,82,9900,"1Fam",6,5,1,0,6,1976,783,3,"GasA","Y",1441,0,2010,125636.130736748,47,1,0,1,0,1
9207,70,7332,"1Fam",6,5,1,1,6,2004,813,2,"GasA","Y",923,0,2009,155089.061795804,19,1,0,1,0,1
9208,55,9600,"1Fam",6,6,2,0,7,2005,1436,3,"GasA","Y",1493,0,2010,200571.901136543,18,1,0,1,0,1
9209,80,10778,"1Fam",5,5,2,1,8,2007,796,3,"GasA","Y",1232,0,2009,181656.514246464,16,1,0,1,0,1
9210,80,10500,"TwnhsE",7,4,2,0,9,1920,1845,3,"GasA","Y",1056,0,2008,161860.383206335,103,0,1,1,0,1
9211,69.3790508556864,10012,"1Fam",4,7,2,1,7,1970,783,2,"GasA","Y",1728,0,2008,178051.420491468,53,1,0,1,0,1
9212,84,5395,"TwnhsE",6,6,1,1,8,1971,840,2,"GasA","Y",1978,0,2010,130885.744605366,52,0,1,1,0,1
9213,129,9360,"1Fam",7,5,1,0,5,1922,1482,4,"GasA","Y",1456,0,2006,118109.572473232,101,1,0,1,0,1
9214,87,5784,"1Fam",5,8,2,1,5,1955,1573,4,"GasA","Y",1839,0,2008,214068.372742955,68,1,0,1,0,1
9215,69.3790508556864,7128,"1Fam",7,7,1,1,8,1954,1442,2,"GasA","Y",928,0,2009,176168.882114738,69,1,0,1,0,1
9216,80,8250,"1Fam",6,5,1,1,7,1997,1097,3,"GasA","Y",1092,0,2006,111464.568465853,26,1,0,1,0,1
9217,69.3790508556864,10800,"1Fam",5,5,2,0,5,1882,924,3,"GasA","Y",1317,0,2009,107717.080912078,141,1,0,1,0,1
9218,80,8849,"1Fam",4,5,1,1,4,1965,600,3,"GasA","Y",1764,0,2006,127288.370312457,58,1,0,1,0,1
9219,98,7642,"1Fam",5,5,2,0,8,1990,1269,2,"GasA","Y",1324,0,2007,184322.340201249,33,1,0,1,0,1
9220,65,1680,"1Fam",5,8,1,0,5,2004,1602,2,"GasA","Y",1135,0,2006,176310.569611936,19,1,0,1,0,1
9221,59,4500,"TwnhsE",3,7,2,0,10,1996,1056,4,"GasA","Y",2728,0,2009,220121.561425651,27,0,1,1,0,1
9222,69.3790508556864,3604,"1Fam",5,5,2,1,6,1957,884,3,"GasA","Y",1698,0,2010,148767.519972908,66,1,0,1,0,1
9223,63,9920,"TwnhsE",5,7,1,1,6,1928,689,2,"GasA","N",864,0,2009,99282.8420626524,95,0,1,1,0,0
9224,102,4712,"1Fam",5,5,1,0,5,1958,270,3,"GasA","Y",1301,0,2010,111415.441989966,65,1,0,1,0,1
9225,80,2651,"1Fam",4,5,2,0,5,1949,1299,4,"GasA","Y",1720,0,2009,97058.4696808359,74,1,0,1,0,1
9226,75,8755,"1Fam",5,7,1,1,6,2004,1030,3,"GasA","Y",1350,0,2010,187148.961437952,19,1,0,1,0,1
9227,90,8160,"TwnhsE",6,5,2,0,8,1999,696,3,"GasA","Y",1163,0,2008,154192.382293296,24,0,1,1,0,1
9228,75,9760,"2fmCon",6,8,2,0,6,2004,1470,2,"GasA","Y",1393,0,2009,173467.02015041,19,0,0,1,0,1
9229,60,7931,"2fmCon",6,5,2,1,8,2009,1314,3,"GasA","Y",1304,0,2006,192353.767993928,14,0,0,1,0,1
9230,64,11287,"1Fam",5,5,2,1,7,1985,1907,3,"GasA","Y",980,0,2009,136294.604344744,38,1,0,1,0,1
9231,69.3790508556864,6792,"1Fam",6,4,2,1,6,2007,1536,3,"GasA","N",720,0,2008,172694.422831288,16,1,0,1,0,0
9232,77,10208,"1Fam",7,5,1,0,7,2004,1241,4,"GasA","Y",2243,0,2007,225357.072971851,19,1,0,1,0,1
9233,69.3790508556864,9142,"1Fam",4,7,2,1,5,1920,1164,3,"GasA","Y",1116,0,2006,98269.679272549,103,1,0,1,0,1
9234,65,4590,"TwnhsE",5,5,2,1,7,1949,840,3,"GasA","Y",1496,0,2006,152788.239808529,74,0,1,1,0,1
9235,69.3790508556864,7472,"Twnhs",7,6,2,1,8,1953,1041,4,"GasA","Y",1400,0,2009,169716.611986756,70,0,0,1,0,1
9236,80,8740,"2fmCon",6,5,2,1,4,1981,768,4,"GasA","Y",1431,0,2009,156078.136385201,42,0,0,1,0,1
9237,92,10846,"1Fam",10,7,2,0,8,2002,768,2,"GasA","Y",1248,0,2010,242703.824817668,21,1,0,1,0,1
9238,80,13501,"1Fam",3,6,1,1,5,1900,1032,3,"GasA","Y",1993,0,2006,174283.593910155,123,1,0,1,0,1
9239,66,7200,"1Fam",8,5,2,0,5,1977,799,3,"GasA","Y",1489,0,2009,174185.475936915,46,1,0,1,0,1
9240,69.3790508556864,10159,"1Fam",6,5,2,1,10,1959,864,4,"GasA","Y",694,0,2007,123069.775894638,64,1,0,1,0,1
9241,75,8544,"1Fam",7,5,2,1,9,1994,954,3,"GasA","Y",1052,0,2006,153910.538530542,29,1,0,1,0,1
9242,69.3790508556864,9612,"1Fam",8,5,1,2,7,1950,864,2,"GasA","Y",861,0,2006,144124.613537527,73,1,0,1,0,1
9243,82,9375,"1Fam",6,5,2,0,7,1965,728,3,"GasA","Y",789,0,2009,121189.213071645,58,1,0,1,0,1
9244,74,7449,"1Fam",5,5,2,1,7,1971,1145,2,"GasA","Y",1603,0,2009,185345.684641282,52,1,0,1,0,1
9245,32,7742,"1Fam",6,5,2,1,5,1934,982,3,"GasA","Y",1768,0,2009,166474.14845606,89,1,0,1,0,1
9246,78,7875,"1Fam",3,7,1,0,8,1940,765,3,"GasA","Y",1196,0,2006,126316.14624559,83,1,0,1,0,1
9247,69.3790508556864,4500,"Duplex",3,3,2,1,5,1958,1604,3,"GasA","Y",1165,0,2008,104788.041822546,65,0,0,1,0,1
9248,60,14115,"1Fam",5,6,2,0,9,1936,943,1,"GasA","Y",1471,0,2008,133248.140068346,87,1,0,1,0,1
9249,69.3790508556864,6780,"1Fam",8,5,1,0,6,2001,910,3,"GasA","Y",1339,0,2007,204265.648133038,22,1,0,1,0,1
9250,65,8414,"1Fam",4,5,1,1,6,2007,1164,2,"GasA","Y",1080,0,2007,126538.178835756,16,1,0,1,0,1
9251,70,5500,"1Fam",9,5,2,0,8,1925,384,3,"GasA","N",2084,0,2006,252465.000834963,98,1,0,1,0,0
9252,50,10659,"1Fam",5,6,2,0,5,1961,864,3,"GasA","Y",924,0,2009,101568.405343801,62,1,0,1,0,1
9253,69.3790508556864,6000,"1Fam",6,5,1,1,5,1984,1149,3,"GasA","Y",1776,0,2007,180891.938907152,39,1,0,1,0,1
9254,118,8450,"1Fam",7,5,2,0,4,1999,1052,2,"GasA","Y",1223,0,2010,180163.082268601,24,1,0,1,0,1
9255,60,11911,"1Fam",7,7,2,0,6,1948,384,3,"GasA","Y",2263,0,2006,214480.106898586,75,1,0,1,0,1
9256,79,6600,"1Fam",6,7,1,0,6,2007,2109,3,"GasA","Y",1349,0,2006,209203.963920603,16,1,0,1,0,1
9257,58,12772,"1Fam",9,5,2,0,6,2009,756,3,"GasA","Y",1501,0,2007,212061.331334452,14,1,0,1,0,1
9258,120,7200,"1Fam",9,5,2,1,6,1941,1202,4,"GasA","Y",1661,0,2006,199163.378457015,82,1,0,1,0,1
9259,70,9450,"1Fam",4,5,1,0,5,2003,720,4,"GasA","Y",904,0,2007,159861.251109987,20,1,0,1,0,1
9260,69.3790508556864,9000,"Duplex",5,5,2,0,6,2005,1473,3,"GasA","N",1316,0,2010,187356.721940102,18,0,0,1,0,0
9261,69.3790508556864,9525,"1Fam",7,7,1,0,10,1996,888,3,"GasA","Y",1694,0,2006,194197.358344793,27,1,0,1,0,1
9262,69.3790508556864,13072,"1Fam",7,6,2,0,10,1928,520,4,"GasA","Y",1266,0,2008,161399.054338511,95,1,0,1,0,1
9263,66,10335,"1Fam",6,6,1,1,8,1977,616,3,"GasA","Y",672,0,2009,135608.120953511,46,1,0,1,0,1
9264,67,7758,"1Fam",5,5,2,0,7,2006,860,3,"GasA","Y",1073,0,2006,176642.461853517,17,1,0,1,0,1
9265,60,9144,"Duplex",5,5,3,1,9,1971,1419,3,"GasA","Y",894,0,2006,177149.627105051,52,0,0,1,0,1
9266,80,5400,"1Fam",8,6,2,1,9,1998,1262,3,"GasA","Y",1717,0,2006,233524.737739727,25,1,0,1,0,1
9267,69,6420,"1Fam",8,6,1,1,9,1954,536,3,"GasA","Y",1067,0,2006,182871.6216641,69,1,0,1,0,1
9268,85,9855,"1Fam",7,7,2,0,7,2003,1152,2,"GasA","Y",1216,0,2009,171225.134494241,20,1,0,1,0,1
9269,65,7340,"1Fam",5,5,1,1,6,2006,901,2,"GasA","Y",1288,0,2006,166269.04558008,17,1,0,1,0,1
9270,69.3790508556864,21750,"1Fam",5,6,2,0,5,1900,912,3,"GasA","Y",1008,0,2007,145426.251614696,123,1,0,1,0,1
9271,85,10335,"1Fam",5,5,1,1,7,2001,1362,3,"GasA","Y",3493,0,2010,205416.209110072,22,1,0,1,0,1
9272,32,8100,"1Fam",5,7,1,0,8,2004,588,3,"GasA","Y",2274,0,2007,153212.789450867,19,1,0,1,0,1
9273,90,6240,"1Fam",6,6,3,1,8,2006,1214,2,"GasA","Y",1704,0,2009,204895.726005287,17,1,0,1,0,1
9274,70,8123,"1Fam",6,5,1,1,6,2001,1734,4,"GasA","Y",784,0,2006,179415.035934541,22,1,0,1,0,1
9275,80,8450,"1Fam",6,5,2,0,7,1924,626,3,"GasA","Y",2468,0,2008,148710.202546058,99,1,0,1,0,1
9276,69.3790508556864,11841,"1Fam",6,6,2,0,9,2002,1431,2,"GasA","N",1178,0,2006,227597.414875458,21,1,0,1,0,0
9277,69.3790508556864,21872,"1Fam",6,7,1,0,5,1953,608,3,"GasA","Y",2121,0,2007,182691.174690884,70,1,0,1,0,1
9278,64,9250,"1Fam",5,5,2,0,7,1978,1478,2,"GasA","Y",605,0,2007,164695.953954637,45,1,0,1,0,1
9279,41,2001,"1Fam",6,5,3,1,6,1954,756,3,"Wall","Y",1797,0,2009,165140.422209762,69,1,0,0,0,1
9280,80,6324,"1Fam",5,6,1,0,5,2005,1034,3,"GasA","Y",1484,0,2006,127214.363131434,18,1,0,1,0,1
9281,49,2592,"1Fam",9,5,1,0,7,1940,855,2,"GasA","Y",1224,0,2008,160390.07501564,83,1,0,1,0,1
9282,69.3790508556864,7922,"2fmCon",6,5,1,0,5,1961,819,2,"GasA","Y",747,0,2008,130597.743443962,62,0,0,1,0,1
9283,65,15750,"1Fam",6,8,2,0,10,1937,551,2,"GasA","Y",2574,0,2009,216164.978015093,86,1,0,1,0,1
9284,80,8248,"1Fam",7,5,1,1,10,2001,1208,6,"GasA","Y",987,0,2010,135121.471905994,22,1,0,1,0,1
9285,70,7820,"Duplex",8,6,1,0,5,1982,1242,3,"GasA","Y",1236,0,2009,195492.617202327,41,0,0,1,0,1
9286,58,8199,"1Fam",7,8,2,0,4,1967,832,3,"GasA","Y",1053,0,2006,121419.607138185,56,1,0,1,0,1
9287,40,14963,"1Fam",7,5,1,0,4,2006,1976,3,"GasA","Y",1558,0,2010,216512.777746787,17,1,0,1,0,1
9288,85,12205,"1Fam",9,6,2,0,10,1970,1428,3,"GasA","Y",1226,0,2006,270962.465070666,53,1,0,1,0,1
9289,88,13688,"Twnhs",5,5,1,0,5,1939,650,3,"GasA","Y",773,0,2009,110169.640648429,84,0,0,1,0,1
9290,74,10440,"1Fam",6,5,1,0,7,1910,1269,3,"GasA","N",1060,0,2006,96307.0569063737,113,1,0,1,0,0
9291,59,8400,"1Fam",6,5,1,0,7,1974,0,3,"GasA","Y",1003,0,2008,105231.153360374,49,1,0,1,0,1
9292,69.3790508556864,11767,"1Fam",6,5,1,0,6,1964,1056,2,"GasA","Y",1962,0,2006,211484.838510592,59,1,0,1,0,1
9293,52,7917,"1Fam",5,6,2,1,6,1995,1078,3,"GasA","Y",1126,0,2008,139053.968323593,28,1,0,1,0,1
9294,60,7500,"1Fam",7,7,2,1,4,2004,1056,3,"GasA","Y",1340,0,2006,200494.311377428,19,1,0,1,0,1
9295,60,9525,"2fmCon",5,5,2,0,6,2005,744,2,"GasA","Y",1968,0,2008,170755.547947971,18,0,0,1,0,1
9296,68,8767,"1Fam",5,8,1,0,5,2005,816,3,"GasA","N",1634,0,2006,149591.414759857,18,1,0,1,0,0
9297,88,16635,"1Fam",5,6,2,0,7,1998,750,2,"GasA","N",1768,0,2006,163089.234967841,25,1,0,1,0,0
9298,82,10800,"1Fam",6,8,2,1,7,1975,1086,3,"GasA","Y",1212,0,2006,156916.674603013,48,1,0,1,0,1
9299,75,11143,"TwnhsE",8,5,2,0,6,1998,816,3,"GasA","Y",1842,0,2008,233551.65707544,25,0,1,1,0,1
9300,49,16466,"1Fam",5,5,1,1,4,1910,940,3,"GasA","Y",1474,0,2007,161797.760243658,113,1,0,1,0,1
9301,84,8012,"TwnhsE",7,5,1,1,8,2003,967,3,"GasA","Y",988,0,2010,107692.366443607,20,0,1,1,0,1
9302,60,10728,"1Fam",9,6,0,0,8,1988,729,3,"GasA","Y",1477,0,2010,182706.869641847,35,1,0,1,0,1
9303,80,11426,"1Fam",8,5,2,1,7,1914,864,3,"GasA","Y",1368,0,2009,191590.579897221,109,1,0,1,0,1
9304,69.3790508556864,8430,"1Fam",6,6,1,1,6,1980,1086,2,"GasA","Y",1826,0,2009,187226.33517971,43,1,0,1,0,1
9305,73,7226,"1Fam",6,6,2,1,5,1982,813,3,"GasA","Y",2610,0,2009,191425.28113274,41,1,0,1,0,1
9306,72,10552,"1Fam",7,6,2,1,6,1928,998,4,"GasA","Y",1228,0,2009,147751.802137035,95,1,0,1,0,1
9307,75,6270,"1Fam",6,7,1,1,4,1965,864,2,"GasA","Y",1682,0,2009,140518.177160588,58,1,0,1,0,1
9308,44,9790,"1Fam",6,6,1,0,7,1972,630,3,"GasA","Y",1756,0,2009,114513.879834776,51,1,0,1,0,1
9309,86,8532,"TwnhsE",7,5,1,0,6,2007,3200,3,"GasA","Y",1714,0,2009,233819.753865238,16,0,1,1,0,1
9310,69.3790508556864,9020,"1Fam",7,5,1,0,6,1989,1249,1,"GasA","Y",1040,0,2010,137402.17738457,34,1,0,1,0,1
9311,69.3790508556864,7175,"1Fam",6,5,2,1,9,1925,816,5,"GasA","Y",1144,0,2006,122970.435029563,98,1,0,1,0,1
9312,24,7388,"Twnhs",7,6,2,0,6,1980,1040,2,"GasA","Y",1639,0,2010,169908.657362808,43,0,0,1,0,1
9313,85,8924,"1Fam",7,5,2,1,8,2000,780,3,"GasA","Y",2144,0,2007,237659.246439355,23,1,0,1,0,1
9314,69.3790508556864,10448,"1Fam",9,6,2,0,9,1998,848,3,"GasA","Y",1541,0,2006,235592.210098037,25,1,0,1,0,1
9315,110,10005,"1Fam",8,8,1,0,8,1976,1650,2,"GasA","Y",1509,0,2010,277379.608835441,47,1,0,1,0,1
9316,55,10012,"TwnhsE",5,7,1,0,8,1998,1097,4,"GasA","Y",2402,0,2010,204337.45707881,25,0,1,1,0,1
9317,69.3790508556864,10171,"1Fam",4,7,1,1,8,2009,721,3,"GasA","Y",2134,0,2010,187840.945553075,14,1,0,1,0,1
9318,86,5000,"1Fam",6,5,2,1,7,1923,798,2,"GasA","Y",1500,0,2006,130707.729800209,100,1,0,1,0,1
9319,50,9144,"1Fam",6,5,2,1,6,2006,1256,1,"GasA","Y",1092,0,2009,174087.469831897,17,1,0,1,0,1
9320,70,16033,"1Fam",6,6,2,1,6,1957,672,3,"GasA","Y",864,0,2006,115106.539263881,66,1,0,1,0,1
9321,78,10603,"1Fam",5,7,1,0,7,2006,2330,4,"GasA","Y",1826,0,2009,206845.214965992,17,1,0,1,0,1
9322,85,9480,"1Fam",9,5,2,0,7,1946,264,3,"GasA","Y",1518,0,2009,218414.265775448,77,1,0,1,0,1
9323,21,7800,"1Fam",7,8,2,1,7,1972,1582,3,"GasA","N",1113,0,2009,158271.826129409,51,1,0,1,0,0
9324,110,1680,"1Fam",4,5,1,0,8,2001,1392,3,"GasA","Y",2452,0,2006,180909.744379572,22,1,0,1,0,1
9325,69.3790508556864,11275,"1Fam",6,5,2,0,6,1923,1698,3,"GasA","Y",1266,0,2008,159005.480280975,100,1,0,1,0,1
9326,93,6380,"1Fam",4,8,2,1,7,1997,1260,3,"GasA","Y",1620,0,2006,198899.936942243,26,1,0,1,0,1
